id,tooltip
141,"[color=LIGHT_BLUE]A very powerful gun created by the dwarves. It has a chance to fire a burst of projectiles.[/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]795[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+8.75%[/color] spell crit chance ([color=GOLD]+0.5%[/color]/lvl)

 
[color=GOLD]Rapid Gun Fire[/color]
Has a chance on attack to shoot an extra projectile.
 
[color=GOLD]Sentry[/color]
This tower gains attack damage whenever a creep comes within range.

"
142,"[color=LIGHT_BLUE]Loves to brain unsuspecting units with his snowballs.[/color]
[color=YELLOW]Author:[/color] Palandu
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]530[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+8%[/color] damage to champions ([color=GOLD]+0.6%[/color]/lvl)
[color=GOLD]+10%[/color] damage to bosses ([color=GOLD]+1%[/color]/lvl)
[color=GOLD]-20%[/color] damage to air

 
[color=GOLD]Vicious Snow Ball[/color]
Hurls snowballs at the enemies heads.

"
143,"[color=LIGHT_BLUE]Even more of a menace than the child.[/color]
[color=YELLOW]Author:[/color] Palandu
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1264[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10%[/color] damage to champions ([color=GOLD]+0.7%[/color]/lvl)
[color=GOLD]+12.5%[/color] damage to bosses ([color=GOLD]+1.2%[/color]/lvl)
[color=GOLD]-20%[/color] damage to air

 
[color=GOLD]Vicious Snow Ball[/color]
Hurls snowballs at the enemies heads.

"
144,"[color=LIGHT_BLUE]Still uses childish tactics.[/color]
[color=YELLOW]Author:[/color] Palandu
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2588[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+12%[/color] damage to champions ([color=GOLD]+0.8%[/color]/lvl)
[color=GOLD]+15%[/color] damage to bosses ([color=GOLD]+1.4%[/color]/lvl)
[color=GOLD]-20%[/color] damage to air

 
[color=GOLD]Vicious Snow Ball[/color]
Hurls snowballs at the enemies heads.

"
145,"[color=LIGHT_BLUE]Summoner of storms and rain. Harpies are known for their brutality and mercilessness. [/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]765[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]2[/color] targets
	[color=GOLD]-25%[/color] damage per bounce

 
[color=GOLD]Twister[/color]
Attacks have a chance to summon tornados towards two random creeps.

 
[color=GOLD]Sparks[/color]
Increases spell damage and spell crit chance of a nearby tower.

 
Mana cost: [color=GOLD]22[/color], [color=GOLD]500[/color] range, [color=GOLD]2s[/color] cooldown

"
146,"[color=LIGHT_BLUE]Summoner of storms and rain. Harpies are known for their brutality and mercilessness. [/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1275[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]2[/color] targets
	[color=GOLD]-25%[/color] damage per bounce

 
[color=GOLD]Twister[/color]
Attacks have a chance to summon tornados towards two random creeps.

 
[color=GOLD]Sparks[/color]
Increases spell damage and spell crit chance of a nearby tower.

 
Mana cost: [color=GOLD]22[/color], [color=GOLD]500[/color] range, [color=GOLD]2s[/color] cooldown

"
147,"[color=LIGHT_BLUE]A phoenix which can burn more than 1 target with its attacks. [/color]
[color=YELLOW]Author:[/color] Der_kleine_Tomy
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]332[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]850[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+1%[/color]/lvl)

 
[color=GOLD]Phoenixfire[/color]
The Phoenix attacks up multiple targets at once and melts their armor.

 
[color=GOLD]Eruption[/color]
When Phoenixfire expires, it erupts and deals AoE damage.

 
[color=GOLD]1s[/color] cooldown

"
148,"[color=LIGHT_BLUE]A phoenix which can burn more than 1 target with its attacks. [/color]
[color=YELLOW]Author:[/color] Der_kleine_Tomy
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]522[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]850[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+1%[/color]/lvl)

 
[color=GOLD]Phoenixfire[/color]
The Phoenix attacks up multiple targets at once and melts their armor.

 
[color=GOLD]Eruption[/color]
When Phoenixfire expires, it erupts and deals AoE damage.

 
[color=GOLD]1s[/color] cooldown

"
149,"[color=LIGHT_BLUE]A phoenix which can burn more than 1 target with its attacks. [/color]
[color=YELLOW]Author:[/color] Der_kleine_Tomy
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]663[/color] dps, [color=6495edff]Elemental[/color], [color=GOLD]850[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+20%[/color] damage to nature ([color=GOLD]+1%[/color]/lvl)

 
[color=GOLD]Phoenixfire[/color]
The Phoenix attacks up multiple targets at once and melts their armor.

 
[color=GOLD]Eruption[/color]
When Phoenixfire expires, it erupts and deals AoE damage.

 
[color=GOLD]1s[/color] cooldown

"
150,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]25[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
151,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]76[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
152,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]226[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
153,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]453[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
154,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]905[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
155,"[color=LIGHT_BLUE]Can still grow even in the coldest places.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=6495edff]Ice[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1509[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]750[/color] range
 
[color=GOLD]Frozen Thorn[/color]
Has a chance to deal additional spell damage each time it deals damage.

"
156,"[color=LIGHT_BLUE]Strange tower that rejects some items.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]488[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Rejection[/color]
This tower drops all except Common items on attack.

"
157,"[color=LIGHT_BLUE]WC2 wasn't enough.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2522[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=YELLOW]Specials:[/color]
[color=RED]Attacks GROUND only[/color]
[color=GOLD]+8%[/color] damage/lvl

 
[color=GOLD]Mystical Storm Hammer[/color]
Whenever this tower damages a creep, part of the damage is dealt as spell damage and the rest as attack damage.
 
[color=GOLD]Storm Bolt[/color]
When this tower attacks it launches a storm bolt towards the target unit. The storm bolt deals AoE damage.

 
[color=GOLD]Hammer Fall[/color]
Summons a hammer which falls from the sky and deals AoE damage.

 
Mana cost: [color=GOLD]50[/color], [color=GOLD]900[/color] range, [color=GOLD]10s[/color] cooldown

"
158,"[color=LIGHT_BLUE]Empowers you against the alien menace. Model credits: SirCoqaLot plus mOck and MasterCassim.[/color]
[color=YELLOW]Author:[/color] Palandu
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1006[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Sample Collection[/color]
Has a chance to collect a tissue sample from a damaged creep. Once researched, it will provide a bonus vs the race of that creep to nearby towers.
 
[color=GOLD]Xeno Vulnerability Research - Aura[/color]
Improves damage vs various creep races for all towers in range. Improvement amount depends on the Sample Collection. Stops working in the Bonus Level. 

"
159,"[color=LIGHT_BLUE]Faster than the wind, faster than Sonic, even faster than light! [/color]
[color=YELLOW]Author:[/color] KublaiKhan1
[color=YELLOW]Element:[/color] [color=ff4500ff]Fire[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1421[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]1200[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+10%[/color] base damage/lvl

 
[color=GOLD]Omnislash[/color]
On each attack the Omnislasher moves with insane speed towards the battlefield.

"
160,"[color=LIGHT_BLUE]I make your dreams come true.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1921[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]1200[/color] range
 
[color=GOLD]Magic Missile[/color]
Whenever this tower attacks it launches a magic missile in the target's direction.

 
[color=GOLD]Choose Modification[/color]
Cycle through the modifications.

 
[color=GOLD]0.25s[/color] cooldown

 
[color=GOLD]Add Modification[/color]
Adds the bonus to the missile if the tower has enough damage left.

 
[color=GOLD]0.25s[/color] cooldown

 
[color=GOLD]Remove Modification[/color]
Removes the bonus to the missile and returns the damage used.

 
[color=GOLD]0.25s[/color] cooldown

"
161,"[color=LIGHT_BLUE]Careful, corrosive.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]21[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-15%[/color] damage per bounce

 
[color=GOLD]Acid Coating[/color]
Decreases the armor of damaged units.

"
162,"[color=LIGHT_BLUE]Careful, corrosive.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]80[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-15%[/color] damage per bounce

 
[color=GOLD]Acid Coating[/color]
Decreases the armor of damaged units.

"
163,"[color=LIGHT_BLUE]Careful, corrosive.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]233[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-15%[/color] damage per bounce

 
[color=GOLD]Acid Coating[/color]
Decreases the armor of damaged units.

"
164,"[color=LIGHT_BLUE]Careful, corrosive.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]462[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GREENYELLOW]Bounce attack:[/color]
	[color=GOLD]3[/color] targets
	[color=GOLD]-15%[/color] damage per bounce

 
[color=GOLD]Acid Coating[/color]
Decreases the armor of damaged units.

"
165,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]356[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes nearby corpses and deals AoE damage.
 
[color=GOLD]Critical Mass[/color]
Has a chance on attack to shoot multiple projectiles.

"
166,"[color=LIGHT_BLUE]Tower with a chance to slow the movement speed of a unit on attacks.[/color]
[color=YELLOW]Author:[/color] Velex
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]30[/color] dps, [color=7fffd4ff]Essence[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Atrophy[/color]
Reduces movement speed of target.

"
167,"[color=LIGHT_BLUE]Whatever you do, do not make eye contact. [/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1171[/color] dps, [color=1e90ffff]Energy[/color], [color=GOLD]800[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]-10%[/color] damage to bosses

 
[color=GOLD]Glare[/color]
The Eye launches a forked lightning on every attack.
 
[color=GOLD]Static Field - Aura[/color]
Towers in range have their damage increased when attacking immune creeps.

"
168,"[color=LIGHT_BLUE]This tower is able to extract experience from creeps and energy from spells. [/color]
[color=YELLOW]Author:[/color] Boekie
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2259[/color] dps, [color=00bfffff]Magic[/color], [color=GOLD]1000[/color] range
 
[color=YELLOW]Specials:[/color]
[color=GOLD]+2[/color] mana/lvl

 
[color=GOLD]Channel Energy[/color]
Whenever this tower is hit by a friendly spell, the caster of that spell will receive experience and this tower will gain bonus damage.

 
[color=GOLD]Extract Experience[/color]
Casts a buff on a creep. Towers that damage this creep have a chance to extract extra experience.

 
Mana cost: [color=GOLD]20[/color], [color=GOLD]1000[/color] range, [color=GOLD]5s[/color] cooldown

"
169,"[color=LIGHT_BLUE]Sometimes hits its targets in a weak spot, leaving them rended.[/color]
[color=YELLOW]Author:[/color] drol
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]46[/color] dps, [color=d2b48cff]Physical[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Rend[/color]
Attacks have a chance to rend the target, which deals damage over time and makes the target vulnerable to spell damage.

"
170,"[color=LIGHT_BLUE]A mighty Kodo beast that will sometimes devour units to strengthen nearby allies and lets fall some dung in a close area. [/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]930[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Devour[/color]
On attack the Kodo has a chance to take a bite out of its target.
 
[color=GOLD]Kodo Dung - Aura[/color]
The dung of this kodo empowers nearby towers.

"
171,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]759[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes nearby corpses and deals AoE damage.
 
[color=GOLD]Critical Mass[/color]
Has a chance on attack to shoot multiple projectiles.

"
172,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1237[/color] dps, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes nearby corpses and deals AoE damage.
 
[color=GOLD]Critical Mass[/color]
Has a chance on attack to shoot multiple projectiles.

"
