id,tooltip
170,"[color=LIGHT_BLUE]A mighty Warbeast that will sometimes devour units to strengthen nearby allies and lets fall some dung in a close area.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]930[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]800[/color] range
 
[color=GOLD]Devour[/color]
On attack the Warbeast has a chance to take a bite out of the main target, dealing spell damage and increasing effectiveness of [color=GOLD]Beast Dung[/color].
 
[color=GOLD]Beast Dung - Aura[/color]
The dung of this Warbeast gives attack bonuses to nearby towers.
"
171,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]759[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes a nearby corpse, making nearby enemies more vulnerable to [color=9370dbff]Darkness[/color] and slowing them. Doesn't affect Air.
 
[color=GOLD]Critical Mass[/color]
Attacks have a chance to shoot multiple projectiles at the main target, dealing attack damage.
"
172,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1237[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes a nearby corpse, making nearby enemies more vulnerable to [color=9370dbff]Darkness[/color] and slowing them. Doesn't affect Air.
 
[color=GOLD]Critical Mass[/color]
Attacks have a chance to shoot multiple projectiles at the main target, dealing attack damage.
"
173,"[color=LIGHT_BLUE]A combination of decaying body parts and the presence of an unfathomable evil create a pillar of darkness within this crypt to form a reliable attack and the ability to explode corpses.[/color]
[color=YELLOW]Author:[/color] eMoo
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1838[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Corpse Explosion[/color]
Occasionally explodes a nearby corpse, making nearby enemies more vulnerable to [color=9370dbff]Darkness[/color] and slowing them. Doesn't affect Air.
 
[color=GOLD]Critical Mass[/color]
Attacks have a chance to shoot multiple projectiles at the main target, dealing attack damage.
"
174,"[color=LIGHT_BLUE]It's small and ... UGLY![/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]153[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]825[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to nature
[color=GOLD]+10%[/color] damage to orcs
[color=GOLD]+20%[/color] damage to humanoids
 
[color=GOLD]Poisonous Spittle[/color]
Infects hit creeps, dealing spell damage over time.
"
175,"[color=LIGHT_BLUE]I can not describe this spider, but at least it doesn't spit at me.[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]460[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]825[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to nature
[color=GOLD]+10%[/color] damage to orcs
[color=GOLD]+20%[/color] damage to humanoids
 
[color=GOLD]Poisonous Spittle[/color]
Infects hit creeps, dealing spell damage over time.
"
176,"[color=LIGHT_BLUE]Ah..A grown up exemplar! But it appears that it doesn't want to get disturbed.[/color]
[color=YELLOW]Author:[/color] D1000
[color=YELLOW]Element:[/color] [color=32cd32ff]Nature[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1280[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]825[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-30%[/color] damage to nature
[color=GOLD]+10%[/color] damage to orcs
[color=GOLD]+20%[/color] damage to humanoids
 
[color=GOLD]Poisonous Spittle[/color]
Infects hit creeps, dealing spell damage over time.
"
177,"[color=LIGHT_BLUE]Support tower which only attacks air. Buffs other units attack speed and adds some spell and normal damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1688[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]500[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]20[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=RED]Attacks AIR only[/color]
 
[color=GOLD]Jolt[/color]
Buffs a tower in range increasing its attack speed. The buffed tower deals extra attack damage and spell damage.

 
Mana cost: [color=GOLD]15[/color], [color=GOLD]500[/color] range, [color=GOLD]8s[/color] cooldown

"
178,"[color=LIGHT_BLUE]Support tower which only attacks air. Buffs other units attack speed and adds some spell and normal damage.[/color]
[color=YELLOW]Author:[/color] SirCoqalot.
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2728[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]500[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]20[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=RED]Attacks AIR only[/color]
 
[color=GOLD]Jolt[/color]
Buffs a tower in range increasing its attack speed. The buffed tower deals extra attack damage and spell damage.

 
Mana cost: [color=GOLD]15[/color], [color=GOLD]500[/color] range, [color=GOLD]8s[/color] cooldown

"
179,"[color=LIGHT_BLUE]Darkness tower that is weak against Undead units, but strong against Magic creeps. The tower can also hit multiple units on each attack.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]160[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.4%[/color]/lvl)
[color=GOLD]+20%[/color] damage to magic ([color=GOLD]+0.5%[/color]/lvl)
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]2[/color] targets at the same time.
"
180,"[color=LIGHT_BLUE]Darkness tower that is weak against Undead units, but strong against Magic creeps. The tower can also hit multiple units on each attack.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]348[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.5%[/color]/lvl)
[color=GOLD]+20%[/color] damage to magic ([color=GOLD]+0.6%[/color]/lvl)
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]3[/color] targets at the same time.
"
181,"[color=LIGHT_BLUE]Darkness tower that is weak against Undead units, but strong against Magic creeps. The tower can also hit multiple units on each attack.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]685[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.5%[/color]/lvl)
[color=GOLD]+20%[/color] damage to magic ([color=GOLD]+0.7%[/color]/lvl)
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]3[/color] targets at the same time.
"
182,"[color=LIGHT_BLUE]Darkness tower that is weak against Undead units, but strong against Magic creeps. The tower can also hit multiple units on each attack.[/color]
[color=YELLOW]Author:[/color] i_m0ck_death
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]969[/color] DPS, [color=9370dbff]Decay[/color], [color=GOLD]850[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-20%[/color] damage to undead ([color=GOLD]+0.6%[/color]/lvl)
[color=GOLD]+20%[/color] damage to magic ([color=GOLD]+0.8%[/color]/lvl)
 
[color=GOLD]Multishot[/color]
Attacks up to [color=GOLD]4[/color] targets at the same time.
"
183,"[color=LIGHT_BLUE]A Small young witch...[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]84[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]1100[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]30[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+1[/color] mana/lvl
[color=GOLD]+0.1[/color] mana regen/lvl
 
[color=GOLD]Soul Split[/color]
When the Witch hits a creep, it has a chance to deal additional spell damage and to increase the Witch's attack speed.
 
[color=GOLD]Love Potion[/color]
The Witch throws a love potion on the target, applying a slow and increasing target's item chance.

 
Mana cost: [color=GOLD]25[/color], [color=GOLD]1100[/color] range, [color=GOLD]3s[/color] cooldown

"
184,"[color=LIGHT_BLUE]Yes, she is scary.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]672[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]1100[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]30[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+1[/color] mana/lvl
[color=GOLD]+0.1[/color] mana regen/lvl
 
[color=GOLD]Soul Split[/color]
When the Witch hits a creep, it has a chance to deal additional spell damage and to increase the Witch's attack speed.
 
[color=GOLD]Love Potion[/color]
The Witch throws a love potion on the target, applying a slow and increasing target's item chance.

 
Mana cost: [color=GOLD]25[/color], [color=GOLD]1100[/color] range, [color=GOLD]3s[/color] cooldown

"
185,"[color=LIGHT_BLUE]What's the thing around my ankle? Ohh that, that are the hands of one of my minions.[/color]
[color=YELLOW]Author:[/color] cedi
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1345[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]1100[/color] range
[color=YELLOW]Mana:[/color] [color=CORNFLOWER_BLUE]30[/color] ([color=CORNFLOWER_BLUE]+1[/color]/sec)
 
[color=GOLD]Specials[/color]
[color=GOLD]+1[/color] mana/lvl
[color=GOLD]+0.1[/color] mana regen/lvl
 
[color=GOLD]Soul Split[/color]
When the Witch hits a creep, it has a chance to deal additional spell damage and to increase the Witch's attack speed.
 
[color=GOLD]Love Potion[/color]
The Witch throws a love potion on the target, applying a slow and increasing target's item chance.

 
Mana cost: [color=GOLD]25[/color], [color=GOLD]1100[/color] range, [color=GOLD]3s[/color] cooldown

"
186,"[color=LIGHT_BLUE]A burrow with Peons inside, which will try to break through every armor.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]96[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Piercing Shot[/color]
A portion of this tower's attack damage ignores creep's armor.
"
187,"[color=LIGHT_BLUE]A burrow with Troll Head Hunters inside, which will try to break through every armor.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1424[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Piercing Shot[/color]
A portion of this tower's attack damage ignores creep's armor.
"
188,"[color=LIGHT_BLUE]A burrow with Troll Berserkers inside, which will break through every armor.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2678[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Piercing Shot[/color]
A portion of this tower's attack damage ignores creep's armor.
"
189,"[color=LIGHT_BLUE]A burrow with elite Peons inside, which will try to break through every armor.[/color]
[color=YELLOW]Author:[/color] tolleder
[color=YELLOW]Element:[/color] [color=d2b48cff]Iron[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]515[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]700[/color] range
 
[color=GOLD]Piercing Shot[/color]
A portion of this tower's attack damage ignores creep's armor.
"
190,"[color=LIGHT_BLUE]Strong spell damage tower which gets stronger with experience. Can even damage immune units with it's spells.[/color]
[color=YELLOW]Author:[/color] Der_kleine_Tomy
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]878[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+3.75%[/color] spell crit chance ([color=GOLD]+0.15%[/color]/lvl)
[color=GOLD]+1%[/color] spell damage dealt/lvl
 
[color=GOLD]Energyball[/color]
The Owl of Wisdom has a chance on attack to cast [color=GOLD]Energyball[/color] on the main target. [color=GOLD]Energyball[/color] deals AoE spell damage scales with tower's experience.
 
[color=GOLD]Weak Spots[/color]
The Owl of Wisdom is able to find weak spots even on magic immune units.
 
[color=GOLD]Energy Detection[/color]
The Owl of Wisdom sometimes randomly casts [color=GOLD]Energyball[/color].
"
191,"[color=LIGHT_BLUE]Strong spell damage tower which gets stronger with experience. Can even damage immune units with it's spells.[/color]
[color=YELLOW]Author:[/color] Der_kleine_Tomy
[color=YELLOW]Element:[/color] [color=66cdaaff]Astral[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1488[/color] DPS, [color=1e90ffff]Energy[/color], [color=GOLD]900[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]+3.75%[/color] spell crit chance ([color=GOLD]+0.15%[/color]/lvl)
[color=GOLD]+1%[/color] spell damage dealt/lvl
 
[color=GOLD]Energyball[/color]
The Owl of Wisdom has a chance on attack to cast [color=GOLD]Energyball[/color] on the main target. [color=GOLD]Energyball[/color] deals AoE spell damage scales with tower's experience.
 
[color=GOLD]Weak Spots[/color]
The Owl of Wisdom is able to find weak spots even on magic immune units.
 
[color=GOLD]Energy Detection[/color]
The Owl of Wisdom sometimes randomly casts [color=GOLD]Energyball[/color].
"
192,"[color=LIGHT_BLUE]Driven by zealotry, this unit is exceptionally good in physical combat.[/color]
[color=YELLOW]Author:[/color] dzk87
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]553[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Zeal[/color]
Each attack works the Zealot into a greater frenzy, increasing his attack speed but slowing nearby towers.
 
[color=GOLD]Lightning Shield[/color]
As the zealot gets pumped up debuff durations are reduced.
 
[color=GOLD]Phase Blade[/color]
Each hit on the same creep penetrates deeper through its armor.
"
193,"[color=LIGHT_BLUE]Driven by zealotry, this unit is exceptionally good in physical combat.[/color]
[color=YELLOW]Author:[/color] dzk87
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1231[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Zeal[/color]
Each attack works the Zealot into a greater frenzy, increasing his attack speed but slowing nearby towers.
 
[color=GOLD]Lightning Shield[/color]
As the zealot gets pumped up debuff durations are reduced.
 
[color=GOLD]Phase Blade[/color]
Each hit on the same creep penetrates deeper through its armor.
"
194,"[color=LIGHT_BLUE]Driven by zealotry, this unit is exceptionally good in physical combat.[/color]
[color=YELLOW]Author:[/color] dzk87
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]1965[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Zeal[/color]
Each attack works the Zealot into a greater frenzy, increasing his attack speed but slowing nearby towers.
 
[color=GOLD]Lightning Shield[/color]
As the zealot gets pumped up debuff durations are reduced.
 
[color=GOLD]Phase Blade[/color]
Each hit on the same creep penetrates deeper through its armor.
"
195,"[color=LIGHT_BLUE]Driven by zealotry, this unit is exceptionally good in physical combat.[/color]
[color=YELLOW]Author:[/color] dzk87
[color=YELLOW]Element:[/color] [color=ffffe0ff]Storm[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2996[/color] DPS, [color=d2b48cff]Physical[/color], [color=GOLD]875[/color] range
 
[color=GOLD]Zeal[/color]
Each attack works the Zealot into a greater frenzy, increasing his attack speed but slowing nearby towers.
 
[color=GOLD]Lightning Shield[/color]
As the zealot gets pumped up debuff durations are reduced.
 
[color=GOLD]Phase Blade[/color]
Each hit on the same creep penetrates deeper through its armor.
"
196,"[color=LIGHT_BLUE]Selfish creature, harbringer of the void.[/color]
[color=YELLOW]Author:[/color] Chronos
[color=YELLOW]Element:[/color] [color=9370dbff]Darkness[/color]
[color=YELLOW]Attack:[/color] [color=GOLD]2814[/color] DPS, [color=7fffd4ff]Essence[/color], [color=GOLD]1000[/color] range
 
[color=GOLD]Specials[/color]
[color=GOLD]-50%[/color] experience received ([color=GOLD]-6%[/color]/lvl)
[color=GOLD]+4%[/color] attack speed/lvl
[color=GOLD]+12%[/color] base damage/lvl
 
[color=GOLD]Silence[/color]
Silences hit creeps.
 
[color=GOLD]Void[/color]
Every second, this unit loses experience. This tower will not lose levels in this way. Replacing a tower with this tower will reset the experience to [color=GOLD]0[/color] unless the replaced tower is of this tower's family.
"
